ID,보증금,월세,전용면적,해당층,총층,방수,욕실수,총주차대수,관리비,중개사무소,제공플랫폼,허위매물여부,등록경과일,보증금월세비율,층비율,저층여부,고층여부,매물확인방식_서류확인,매물확인방식_전화확인,매물확인방식_현장확인,주차가능여부_가능,주차가능여부_불가능,방향_남동향,방향_남서향,방향_남향,방향_동향,방향_북동향,방향_북서향,방향_북향,방향_서향
TRAIN_0823,16.97251102166758,11.51293546492023,3.3325482949183005,4.8484030589293745,4.0,2.0,1.0,3.0602352018030174,0.0,281,9,0,117,234.99765002349977,1.2121007647323436,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0824,18.643824303266577,13.304686600863562,2.917770732084279,1.0,7.0,1.0,1.0,3.367295829986474,2.0794415416798357,32,3,0,4,208.33298611168982,0.14285714285714285,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0825,19.049289408708074,13.235693848424024,3.620600613360642,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,104,0,0,63,334.82083067708805,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0826,16.88356353960952,13.161586013632684,3.3120018028576843,2.0,4.0,1.0,1.0,1.6094379124341003,2.70805020110221,53,9,0,154,41.34607433447243,0.5,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0827,16.677711496036597,11.51293546492023,3.4314032237192214,4.0,7.0,2.0,1.0,1.9459101490553132,2.995732273553991,279,1,0,97,174.99825001749983,0.5714285714285714,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0828,18.8906843794481,13.1421679654829,3.3325482949183005,5.0,6.0,2.0,1.0,1.6094379124341003,1.9459101490553132,259,3,0,106,313.7248750492646,0.8333333333333334,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0829,17.0926553286923,13.217675375388819,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,102,0,1,259,48.181730578671676,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_0830,18.927498352344912,13.235693848424024,3.5112468868061133,7.0,14.0,1.0,1.0,3.784189633918261,1.3862943611198906,32,0,0,547,296.428042092782,0.5,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0831,18.619531610894253,11.982935344196433,3.2801590532850993,7.0,7.0,2.0,1.0,1.6094379124341003,2.1972245773362196,61,2,0,75,762.4952344047849,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0832,18.690707888799015,12.706850963741102,3.3325482949183005,4.0,5.0,2.0,1.0,3.0602352018030174,2.0794415416798357,47,0,0,83,396.9684940348666,0.8,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0833,19.075606716886917,13.3374763699232,3.343568268825519,5.0,5.0,1.0,1.0,3.2188758248682006,2.833213344056216,32,7,0,494,310.4833701881126,1.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0834,18.547313403696304,11.156264806643742,3.573468602602609,3.0,3.0,1.0,1.0,3.1780538303479458,1.3862943611198906,32,3,0,369,1621.4054084941645,1.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0835,18.15931599280497,11.407576060361786,3.591266625246936,9.0,9.0,1.0,1.0,3.332204510175204,2.302585092994046,32,1,0,308,855.546049488339,1.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_0836,18.320860419719878,13.3374763699232,3.3325482949183005,2.0,7.0,1.0,1.0,3.0602352018030174,0.0,275,1,0,73,145.96750650402177,0.2857142857142857,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0837,19.035866388448003,12.873904582205107,3.3325482949183005,2.0,5.0,1.0,1.0,1.0986122886681098,1.791759469228055,184,0,0,53,474.35775805703065,0.4,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0838,18.57768450130904,11.918397239722838,3.3325482949183005,4.0,5.0,2.0,1.0,1.791759469228055,2.1972245773362196,58,4,1,346,779.9948000346665,0.8,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0839,18.639816281901165,13.199326270390594,3.7013019741124933,3.0,6.0,2.0,1.0,0.6931471805599453,0.0,6,1,0,189,230.5551286016137,0.5,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0840,18.353472004954103,11.849404844423074,3.222469360378331,21.0,21.0,2.0,1.0,1.6094379124341003,0.0,32,2,0,11,667.8523724830537,1.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0841,18.639816281901165,12.345838935721968,3.25848107946056,16.0,16.0,1.0,1.0,3.8501476017100584,0.0,32,1,0,81,541.301994339155,1.0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0842,19.811962649070857,13.180634172318978,2.917770732084279,3.0,4.0,1.0,1.0,0.6931471805599453,2.0794415416798357,54,2,0,442,758.4891349261605,0.75,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0843,19.596254076843024,12.899222326086994,3.083743150876704,6.0,8.0,1.0,1.0,1.9459101490553132,1.3862943611198906,279,1,0,267,809.9979750050625,0.75,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0844,18.679191446825875,12.994532278619134,3.3325482949183005,3.0,5.0,2.0,1.0,1.791759469228055,0.0,270,6,0,64,294.31751291474336,0.6,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0845,18.858935681335133,11.695255355062795,3.893859034800475,4.8484030589293745,5.0,2.0,1.0,0.6931471805599453,0.0,186,0,0,198,1291.655902867476,0.969680611785875,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0846,19.626651553934988,12.468440756144114,3.6189933266497696,5.0,5.0,2.0,1.0,3.0602352018030174,1.791759469228055,54,2,0,101,1284.6104438059854,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0847,18.933504376369054,12.676079399771027,2.917770732084279,14.0,14.0,2.0,2.0,3.828641396489095,1.0986122886681098,32,2,0,67,521.8733691457214,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0848,16.785925074816024,12.847929163278053,2.917770732084279,9.0,9.0,1.0,1.0,1.9459101490553132,1.3862943611198906,32,3,0,242,51.31565443248834,1.0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0849,18.586195190904515,13.217675375388819,3.603049197508743,2.0,3.0,2.0,2.0,3.713572066704308,0.0,32,9,0,46,214.54506446351917,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0850,18.802535993247336,13.199326270390594,3.3325482949183005,5.0,6.0,2.0,1.0,3.0602352018030174,0.0,275,1,0,141,271.295793896678,0.8333333333333334,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0851,19.661949335912173,11.289794413577894,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,205,0,0,115,4324.945938175772,0.6666666666666666,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0852,19.806975107572256,11.982935344196433,3.34814816057234,12.0,16.0,1.0,1.0,1.9459101490553132,2.5649493574615367,32,2,0,511,2499.9843750976556,0.75,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0853,16.88356353960952,12.793862088206213,3.3325482949183005,4.8484030589293745,6.0,1.0,1.0,0.6931471805599453,1.9459101490553132,58,4,0,110,59.72205632762131,0.8080671764882291,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0854,19.62365305094772,10.819798284210286,3.610377225958979,5.0,8.0,2.0,1.0,0.6931471805599453,2.3978952727983707,226,0,0,188,6659.866802663947,0.625,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0855,18.64781632450424,13.321215875492413,3.0516399054922867,17.0,18.0,1.0,1.0,3.6109179126442243,0.0,32,1,0,150,205.7373676436596,0.9444444444444444,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0856,19.657604651320746,12.468440756144114,3.43043250693049,4.0,6.0,2.0,1.0,2.1972245773362196,0.0,279,0,1,163,1324.9949038657544,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0857,18.80594315154573,11.982935344196433,3.3325482949183005,4.8484030589293745,6.0,1.0,1.0,3.0602352018030174,1.3862943611198906,126,4,0,109,918.7442578483884,0.8080671764882291,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0858,16.489659276356317,12.429220196836383,3.3325482949183005,6.0,6.0,1.0,1.0,3.0602352018030174,2.5649493574615367,292,0,1,100,57.99976800092799,1.0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0859,18.7922443072814,10.308985993422082,3.327550841493857,14.0,15.0,1.0,1.0,2.9444389791664403,0.6931471805599453,32,4,0,525,4833.172227592414,0.9333333333333333,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0860,18.520526087971856,12.577639650232573,3.3325482949183005,2.0,3.0,2.0,1.0,0.6931471805599453,1.6094379124341003,229,3,0,85,381.0331688511419,0.6666666666666666,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0861,19.750404756229365,13.270785106659046,2.917770732084279,4.8484030589293745,7.0,1.0,1.0,3.0602352018030174,2.6390573296152584,22,0,1,399,651.7230142706651,0.6926290084184821,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0862,19.638556456405873,12.468440756144114,3.1726224403507386,4.8484030589293745,9.0,2.0,1.0,3.0602352018030174,1.0986122886681098,91,0,0,82,1299.9950000192307,0.5387114509921527,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0863,18.6983124881264,12.611541086966115,3.512440560478137,15.0,21.0,1.0,1.0,1.791759469228055,0.0,32,0,0,156,439.9985333382222,0.7142857142857143,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0864,18.92145603792546,13.038983942375959,2.917770732084279,5.0,7.0,1.0,1.0,1.9459101490553132,0.0,67,0,0,79,358.6948724024513,0.7142857142857143,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0865,19.71128985768888,13.415034483903348,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,150,7,1,575,542.5365036768602,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0866,18.191267592203175,13.399996629152975,3.527830032595521,4.0,5.0,2.0,1.0,3.0602352018030174,0.0,152,0,1,253,120.45436294793492,0.8,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0867,18.99448117251355,12.100717685412471,2.917770732084279,13.0,13.0,2.0,1.0,2.772588722239781,2.1972245773362196,32,0,0,219,986.1056327464847,1.0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0868,19.606998616093016,13.180634172318978,3.3325482949183005,2.0,4.0,2.0,1.0,0.6931471805599453,0.0,18,0,0,113,617.9233624087502,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0869,19.600873022685093,13.081543466215237,3.3325482949183005,2.0,4.0,1.0,1.0,1.0986122886681098,2.4849066497880004,67,3,0,107,678.1235872425266,0.5,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0870,18.683045016112164,13.487007879880162,3.0440461338325417,3.0,3.0,1.0,1.0,1.791759469228055,0.6931471805599453,32,0,0,509,180.5553047842989,1.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0871,18.753575166394153,12.388398368982115,3.092405160814252,5.0,20.0,1.0,1.0,3.58351893845611,0.0,32,0,0,159,581.2475781350911,0.25,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0872,19.829225716452065,10.596659732783579,3.1867657709499673,1.0,5.0,1.0,1.0,3.1354942159291497,1.791759469228055,32,3,0,167,10224.744381390465,0.2,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0873,18.829473648797723,13.217675375388819,3.3325482949183005,4.0,5.0,1.0,1.0,1.6094379124341003,0.0,193,0,0,133,273.6358661166071,0.8,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0874,18.071123281966894,9.210440366976517,2.917770732084279,2.0,7.0,2.0,1.0,3.4011973816621555,1.791759469228055,32,1,0,450,7049.295070492951,0.2857142857142857,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0875,18.702093210937722,13.321215875492413,3.4061849231731944,7.0,18.0,1.0,1.0,3.4657359027997265,2.772588722239781,32,0,0,277,217.21275866760874,0.3888888888888889,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0876,15.830413711839864,12.676079399771027,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,63,0,0,154,23.437426758041383,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0877,18.760718053855513,12.676079399771027,3.691874963093735,4.8484030589293745,14.0,2.0,1.0,3.4339872044851463,2.3978952727983707,247,1,1,253,439.06112793397523,0.34631450420924104,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0878,18.78532386448472,13.304686600863562,2.917770732084279,12.0,14.0,1.0,1.0,4.653960350157523,1.6094379124341003,49,2,0,53,239.99960000066667,0.8571428571428571,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0879,16.5563506464056,12.100717685412471,3.3325482949183005,5.0,5.0,2.0,2.0,2.0794415416798357,2.5649493574615367,279,1,1,224,86.11063271870712,1.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0880,18.298513121277594,13.399996629152975,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,126,4,0,181,134.09070592317283,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0881,19.79312970078506,12.388398368982115,3.2367157429965316,4.0,18.0,1.0,1.0,3.912023005428146,0.0,32,0,0,492,1643.7431510702038,0.2222222222222222,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0882,16.677711496036597,11.002116507732017,3.3325482949183005,3.0,4.0,1.0,1.0,1.3862943611198906,2.3978952727983707,287,3,1,282,291.66180563657275,0.75,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0883,19.05195252611337,12.765691290604371,3.3325482949183005,4.0,6.0,1.0,1.0,3.0602352018030174,2.0794415416798357,275,1,0,308,537.1413224533644,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0884,16.785925074816024,12.821260987319457,3.3325482949183005,4.0,4.0,1.0,1.0,3.0602352018030174,2.302585092994046,229,0,0,129,52.70256026335064,1.0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0885,18.9688021582424,12.923914877701906,2.917770732084279,11.0,15.0,1.0,1.0,3.5263605246161616,2.0794415416798357,32,2,0,424,421.95019036538935,0.7333333333333333,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0886,19.750404756229365,11.51293546492023,3.279406324608233,7.0,10.0,2.0,1.0,3.4965075614664802,2.3978952727983707,54,2,0,132,3779.9622003779964,0.7,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0887,18.529535157833056,12.765691290604371,3.3105430133940246,4.0,4.0,1.0,1.0,3.0602352018030174,0.0,122,2,0,146,318.57051836994754,1.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0888,18.34811006187022,12.706850963741102,3.0363942552728806,3.0,8.0,1.0,1.0,1.0986122886681098,0.0,123,0,1,439,281.8173278262793,0.375,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0889,19.735747598468453,13.399996629152975,3.3325482949183005,4.0,6.0,1.0,1.0,3.0602352018030174,2.0794415416798357,203,1,1,279,564.3930842529027,0.6666666666666666,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0890,18.739134482343626,12.821260987319457,3.6189933266497696,10.0,10.0,1.0,1.0,2.995732273553991,1.9459101490553132,32,1,0,191,371.620617241575,1.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0891,15.520258832020865,12.821260987319457,3.3325482949183005,4.8484030589293745,5.0,1.0,1.0,1.6094379124341003,1.9459101490553132,58,4,0,144,14.864824689663001,0.969680611785875,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0892,18.385053576671908,11.918397239722838,3.508256453955563,2.0,8.0,1.0,1.0,2.5649493574615367,2.3978952727983707,32,0,0,120,643.3290444730369,0.25,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0893,16.906553056777135,13.081543466215237,2.917770732084279,7.0,16.0,2.0,1.0,3.784189633918261,1.6094379124341003,32,1,0,4,45.83323784742115,0.4375,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0894,18.1462439114085,12.994532278619134,3.3823542938606757,12.0,17.0,2.0,1.0,2.0794415416798357,1.6094379124341003,32,8,0,239,172.72688016618145,0.7058823529411765,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0895,18.57340183955372,13.102162710901053,3.298795448044074,3.0,10.0,1.0,1.0,3.6888794541139363,1.6094379124341003,32,1,0,361,237.7546168273126,0.3,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0896,15.955576839107596,12.644330802262578,3.349202086543775,3.0,7.0,2.0,1.0,3.0602352018030174,1.0986122886681098,266,1,0,288,27.41926638946326,0.42857142857142855,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0897,19.730364005399473,13.47302165746721,3.0363942552728806,2.0,3.0,1.0,1.0,3.0602352018030174,0.0,99,0,0,88,521.8302509433086,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0898,19.05725757831492,13.017005083966255,2.917770732084279,1.0,3.0,1.0,1.0,3.1354942159291497,2.0794415416798357,32,1,0,333,419.99906666874074,0.3333333333333333,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0899,19.616117220281733,13.444448325847754,3.1692653243148663,7.0,16.0,1.0,1.0,3.044522437723423,2.1972245773362196,32,1,0,356,478.9848130654883,0.4375,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0900,17.312018149733785,13.217675375388819,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,173,3,0,148,59.999890909289256,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0901,19.829225716452065,13.199326270390594,3.2947251371516386,2.0,3.0,1.0,1.0,2.70805020110221,2.4849066497880004,32,0,0,130,757.4060048036948,0.6666666666666666,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0902,18.65575287403699,13.060490101343552,3.3991953789914824,3.0,6.0,2.0,1.0,1.9459101490553132,1.3862943611198906,193,0,0,67,269.1483635141202,0.5,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_0903,18.878105597320356,13.500801182986649,3.677565694213663,1.0,2.0,1.0,1.0,2.995732273553991,2.3978952727983707,32,0,0,103,216.43805967389085,0.5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_0904,16.066802461833923,11.156264806643742,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,187,3,1,527,135.7123469664719,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0905,18.893804506764873,13.429849547739444,3.58933532377755,6.0,9.0,1.0,1.0,2.6390573296152584,0.0,32,2,0,80,236.0290646631402,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0906,18.742764250367856,13.122365377402328,2.917770732084279,9.0,10.0,1.0,1.0,2.833213344056216,0.0,194,0,0,114,275.999448001104,0.9,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0907,18.900015706818937,12.25486757159303,3.6254070311583626,4.0,9.0,1.0,1.0,3.295836866004329,2.8903717578961645,32,0,0,374,769.0439569335384,0.4444444444444444,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0908,18.82280695748398,12.577639650232573,2.917770732084279,13.0,15.0,1.0,1.0,2.995732273553991,0.0,103,0,0,144,515.5154637397802,0.8666666666666667,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_0909,19.016766217178823,10.819798284210286,3.3325482949183005,4.0,6.0,1.0,1.0,3.0602352018030174,2.0794415416798357,156,1,0,56,3629.927401451971,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0910,19.78037442584247,12.676079399771027,3.756538102587751,4.8484030589293745,7.0,2.0,1.0,3.0602352018030174,2.833213344056216,7,3,0,158,1217.1836963009491,0.6926290084184821,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0911,18.731835179915297,11.002116507732017,3.559340082758951,5.0,17.0,2.0,1.0,2.8903717578961645,0.0,32,1,0,344,2274.962083965267,0.29411764705882354,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_0912,18.86856657433426,13.444448325847754,3.4707234443107655,2.0,4.0,1.0,1.0,2.302585092994046,1.6094379124341003,32,0,0,23,226.81126549091957,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_0913,19.06253463538792,12.793862088206213,3.0402275134405423,5.0,17.0,2.0,2.0,3.5263605246161616,1.3862943611198906,32,0,0,206,527.7763117324674,0.29411764705882354,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0914,19.815687048152594,12.388398368982115,3.3325482949183005,4.0,5.0,2.0,1.0,1.6094379124341003,2.302585092994046,101,2,0,146,1681.2429948208548,0.8,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0915,19.093625222296833,11.918397239722838,2.917770732084279,6.0,9.0,1.0,1.0,1.791759469228055,2.3978952727983707,54,2,0,179,1306.6579556136292,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_0916,17.296750678069195,11.695255355062795,3.3325482949183005,4.8484030589293745,7.0,1.0,1.0,1.6094379124341003,0.0,289,0,0,214,270.8310764076966,0.6926290084184821,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_0917,18.478949661510303,12.765691290604371,3.521643534738023,10.0,20.0,1.0,1.0,2.833213344056216,2.3978952727983707,32,0,0,278,302.8562775534927,0.5,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
